# Wavelength(µm)   Refractive index (n)     Δn_1     Δn_2     Uncertainty of refractive index (Δn)   Extinction coefficient (k)     Δk_1     Δk_2   Uncertainty of extinction coefficient (Δk)    Upper bound of k    
0.2	1.73026979595161	0.0706498197026317	1.61183413468102E-6	0.0706498197210182	0.00500834690617235	1.85423541434026E-4	3.30908634872102E-7	1.85423836705156E-4	0.0327203392356887
0.201	1.70829389705068	0.0622434833671009	1.45440612742975E-6	0.062243483384093	0.00515079562667541	1.58533510248267E-4	3.40320425333911E-7	1.58533875527059E-4	0.0328839409318672
0.202	1.70077536714941	0.0441212217806958	1.07686990934236E-6	0.0441212217938374	0.0053695549493788	1.11585169704351E-4	3.54774166298242E-7	1.11585733687859E-4	0.0330475426280456
0.203	1.69086477194888	0.0162067147461888	4.18494770576212E-7	0.016206714751592	0.00567540890378078	4.05333799073961E-5	3.74982373999801E-7	4.05351143886151E-5	0.0332111443242241
0.204	1.68708280670333	0.00234453336247046	6.47330295094824E-8	0.0023445333633641	0.00603326373522297	5.85713600300719E-6	3.98626353934375E-7	5.87068523494269E-6	0.0333747460204025
0.205	1.67362474839475	0.013252657925049	3.89667923714081E-7	0.0132526579307778	0.00644458830622427	3.25298951196404E-5	4.2580315594696E-7	3.2532681795733E-5	0.033538347716581
0.206	1.66718614749721	0.0158858175226852	4.94165930867675E-7	0.0158858175303713	0.00680366223611716	3.8759289734436E-5	4.49527683457741E-7	3.8761896442978E-5	0.0337019494127594
0.207	1.67188008141757	0.0158081031674284	5.21005515750082E-7	0.015808103176014	0.00715767925797638	3.90750459584862E-5	4.72918093830582E-7	3.90779076740462E-5	0.0338655511089379
0.208	1.66718451591323	0.0184244493097663	6.39817501601535E-7	0.0184244493208756	0.00752064397225252	4.5399035481495E-5	4.96899691023827E-7	4.54017547232811E-5	0.0340291528051163
0.209	1.66648870855907	0.0123138965056695	4.47137516325591E-7	0.0123138965137876	0.00782758599412962	3.04534040674842E-5	5.1717978889785E-7	3.04577952949899E-5	0.0341927545012947
0.21	1.65336446030352	0.0340104660550534	1.2486712501075E-6	0.0340104660779754	0.00792448592009974	8.26050084868829E-5	5.23582105435162E-7	8.26066678019343E-5	0.0343563561974732
0.211	1.65943403643448	0.0149518560024879	5.52027219216575E-7	0.0149518560126784	0.00790882094525717	3.68773967952456E-5	5.22547098168777E-7	3.68810988158405E-5	0.0345199578936516
0.212	1.65738124586173	0.0325059147026753	1.19622702837785E-6	0.0325059147246861	0.00785400373183351	8.0263271107055E-5	5.18925246567571E-7	8.02649485903787E-5	0.0346835595898301
0.213	1.6410917783448	0.0282576297766729	1.03175165336382E-6	0.0282576297955087	0.00781397394536945	6.81107891671236E-5	5.16280421390481E-7	6.81127458442388E-5	0.0348471612860085
0.214	1.61857952995118	0.00400473835239779	1.45814387494433E-7	0.00400473835505237	0.00782571914722293	9.30867862227847E-6	5.17056443655801E-7	9.32302767660754E-6	0.035010762982187
0.215	1.60916332396394	0.00407019490298938	1.47395457430376E-7	0.00407019490565823	0.00778209828974046	9.33939097257596E-6	5.14174351286423E-7	9.35353403811384E-6	0.0351743646783654
0.216	1.61635641919734	0.0120512149331062	4.41030184182022E-7	0.0120512149411762	0.00781187499580666	2.81569326019776E-5	5.16141740794369E-7	2.81616628743563E-5	0.0353379663745439
0.217	1.61290287771076	0	7.93567860200039E-9	7.93567860200039E-9	0.00772174506693395	0	5.10186727636707E-7	5.10186727636707E-7	0.0355015680707223
0.218	1.62363727693757	0.0105625626014395	3.81984345328902E-7	0.0105625626083465	0.00762287382264775	2.52430503071697E-5	5.03654163282084E-7	2.52480743092714E-5	0.0356651697669007
0.219	1.63287889818377	0.0181690760864276	6.51235475824477E-7	0.0181690760980987	0.00748978369472724	4.43603189223687E-5	4.94860708401621E-7	4.43630790411912E-5	0.0358287714630792
0.22	1.62491230306939	0.0105067427646514	3.67642006775143E-7	0.0105067427710835	0.0073052171965245	2.53964724356912E-5	4.8266613619894E-7	2.54010586152596E-5	0.0359923731592576
0.221	1.61748826188535	0.0053044111279644	1.7809752138419E-7	0.00530441113095424	0.00699980709445677	1.27032053926778E-5	4.62487254455179E-7	1.27116215216271E-5	0.0361559748554361
0.222	1.6226613681315	0.0117829349409876	3.81850874700186E-7	0.0117829349471749	0.00671414514323018	2.86137736301239E-5	4.43613161249137E-7	2.86172121981302E-5	0.0363195765516145
0.223	1.63647346641298	0.015258598633218	4.75776603271249E-7	0.0152585986406355	0.00639173101022122	3.81603341935336E-5	4.22310798889616E-7	3.81626709255659E-5	0.036483178247793
0.224	1.62987287227739	0.0294073853159097	8.71728796950803E-7	0.0294073853288301	0.00606974317847059	7.29791487362714E-5	4.01036602863235E-7	7.29802506204772E-5	0.0366467799439714
0.225	1.63625048991131	0.0200256590397806	5.57528232042306E-7	0.0200256590475416	0.00566095543179037	5.04768129442964E-5	3.74027412457578E-7	5.04781986754555E-5	0.0368103816401498
0.226	1.63172192874934	0.0211868627180556	5.50365999801134E-7	0.021186862725204	0.00527230098481504	5.31770973562052E-5	3.4834845792528E-7	5.31782383111689E-5	0.0369739833363283
0.227	1.60732685013553	0.02055865770867	4.97378716585943E-7	0.0205586577146866	0.00494706473098074	4.95230286364136E-5	3.26859634011227E-7	4.95241072866881E-5	0.0371375850325067
0.228	1.59730442304135	0	2.82180142538888E-9	2.82180142538888E-9	0.00455411423974329	0	3.00896833697324E-7	3.00896833697324E-7	0.0373011867286852
